year,political_party,state_code,deputy_name,receipt_description,value_receipts,max_receipt
2011,PR,RJ,Pastor Manoel Ferreira,Telephony,842,567
2011,PR,RJ,Paulo Feijó,Airline tickets,25684,650
2011,PR,RJ,Paulo Feijó,"Consultancies, Researches and Technical Works.",20000,4e3
2011,PR,RJ,Paulo Feijó,Dissemination of the Parliamentary Activity.,10000,1e4
2011,PR,RJ,Paulo Feijó,Food and Meals,329,100
2011,PR,RJ,Paulo Feijó,Fuels and lubricants.,19200,4100
2011,PR,RJ,Paulo Feijó,"Hosting, except for the Parliamentary in the Federal District.",229,229
2011,PR,RJ,Paulo Feijó,Maintenance of Office,21639,3500
2011,PR,RJ,Paulo Feijó,Postal Services,1027,247
2011,PR,RJ,Paulo Feijó,Renting of motor vehicles or chartering of boats,18087,4500
2011,PR,RJ,Paulo Feijó,Telephony,8300,910
2011,PR,RJ,Suely,Airline tickets,4880,1313
2011,PR,RJ,Suely,Maintenance of Office,651,651
2011,PR,RJ,Suely,Renting of motor vehicles or chartering of boats,16000,10900
2011,PR,RJ,Suely,Telephony,1209,1034
2011,PR,RJ,Zoinho,Airline tickets,45704,1207
2011,PR,RJ,Zoinho,"Consultancies, Researches and Technical Works.",79153,8900
2011,PR,RJ,Zoinho,Dissemination of the Parliamentary Activity.,50925,3850
2011,PR,RJ,Zoinho,Food and Meals,1578,164
2011,PR,RJ,Zoinho,Fuels and lubricants.,38844,4200
2011,PR,RJ,Zoinho,Maintenance of Office,15770,3850
2011,PR,RJ,Zoinho,Postal Services,4215,1018
2011,PR,RJ,Zoinho,Renting of motor vehicles or chartering of boats,36994,3750
2011,PR,RJ,Zoinho,Telephony,25707,1449
2011,PR,RN,João Maia,Airline tickets,126605,3144
2011,PR,RN,João Maia,"Consultancies, Researches and Technical Works.",75600,5e3
2011,PR,RN,João Maia,Dissemination of the Parliamentary Activity.,68205,5e3
2011,PR,RN,João Maia,Food and Meals,986,313
2011,PR,RN,João Maia,Fuels and lubricants.,34268,165
2011,PR,RN,João Maia,"Hosting, except for the Parliamentary in the Federal District.",1140,468
2011,PR,RN,João Maia,Maintenance of Office,25121,2189
2011,PR,RN,João Maia,Postal Services,6416,2003
2011,PR,RN,João Maia,Publication Subscription,342,342
2011,PR,RN,João Maia,Renting of motor vehicles or chartering of boats,4403,1200
2011,PR,RN,João Maia,Telephony,75958,5483
2011,PR,RR,Edio Lopes,Airline tickets,195174,2661
2011,PR,RR,Edio Lopes,"Consultancies, Researches and Technical Works.",56000,7e3
2011,PR,RR,Edio Lopes,Dissemination of the Parliamentary Activity.,67800,11e3
2011,PR,RR,Edio Lopes,Food and Meals,290,241
2011,PR,RR,Edio Lopes,Fuels and lubricants.,45870,3959
2011,PR,RR,Edio Lopes,"Hosting, except for the Parliamentary in the Federal District.",1502,855
2011,PR,RR,Edio Lopes,Maintenance of Office,35680,3300
2011,PR,RR,Edio Lopes,Postal Services,1654,119
2011,PR,RR,Edio Lopes,Renting of motor vehicles or chartering of boats,50566,4750
2011,PR,RR,Edio Lopes,Security Service Provided By Specialized Company.,1315,157
2011,PR,RR,Edio Lopes,Telephony,32555,1095
2011,PR,RR,Luciano Castro,Airline tickets,407514,3095
2011,PR,RR,Luciano Castro,Dissemination of the Parliamentary Activity.,7800,7e3
2011,PR,RR,Luciano Castro,Fuels and lubricants.,34530,4450
2011,PR,RR,Luciano Castro,"Hosting, except for the Parliamentary in the Federal District.",3787,2252
2011,PR,RR,Luciano Castro,Maintenance of Office,58812,3876
2011,PR,RR,Luciano Castro,Postal Services,18463,7411
2011,PR,RR,Luciano Castro,Renting of motor vehicles or chartering of boats,18648,5553
2011,PR,RR,Luciano Castro,Security Service Provided By Specialized Company.,60196,6264
